,Y-stress
Time,Sh-3000,Sh-5525,
    4.0891399980e-01,   -7.9677021925e-11,    0.0000000000e+00,
    4.0991699696e-01,   -1.0787001292e-09,    0.0000000000e+00,
    4.1091999412e-01,   -1.2321001996e-08,    0.0000000000e+00,
    4.1192299128e-01,   -1.1908001341e-07,    0.0000000000e+00,
    4.1292598844e-01,   -9.7725012438e-07,    0.0000000000e+00,
    4.1392898560e-01,   -6.8376011768e-06,    0.0000000000e+00,
    4.1493201256e-01,   -4.0993003495e-05,    0.0000000000e+00,
    4.1593500972e-01,   -2.1185001242e-04,    0.0000000000e+00,
    4.1693800688e-01,   -9.5032999525e-04,    0.0000000000e+00,
    4.1794100404e-01,   -3.7303001154e-03,    0.0000000000e+00,
    4.1894298792e-01,   -1.2930001132e-02,    0.0000000000e+00,
    4.1994601488e-01,   -3.9974004030e-02,    0.0000000000e+00,
    4.2094901204e-01,   -1.1140999943e-01,    0.0000000000e+00,
    4.2195200920e-01,   -2.8297999501e-01,    0.0000000000e+00,
    4.2295500636e-01,   -6.6188001633e-01,    0.0000000000e+00,
    4.2395800352e-01,   -1.4387999773e+00,    0.0000000000e+00,
    4.2496100068e-01,   -2.9289000034e+00,    0.0000000000e+00,
    4.2596399784e-01,   -5.6153001785e+00,    0.0000000000e+00,
    4.2696699500e-01,   -1.0184000015e+01,    0.0000000000e+00,
    4.2796999216e-01,   -1.7532999039e+01,    0.0000000000e+00,
    4.2897298932e-01,   -2.8733999252e+01,    0.0000000000e+00,
    4.2997500300e-01,   -4.4929000854e+01,    0.0000000000e+00,
    4.3097800016e-01,   -6.7140998840e+01,    0.0000000000e+00,
    4.3198099732e-01,   -9.6000991821e+01,    0.0000000000e+00,
    4.3298399448e-01,   -1.3142999268e+02,    0.0000000000e+00,
    4.3398699164e-01,   -1.7236000061e+02,    0.0000000000e+00,
    4.3498998880e-01,   -2.1659999084e+02,    0.0000000000e+00,
    4.3599298596e-01,   -2.6088000488e+02,    0.0000000000e+00,
    4.3699601293e-01,   -3.0111001587e+02,    0.0000000000e+00,
    4.3799901009e-01,   -3.3304998779e+02,    0.0000000000e+00,
    4.3891099095e-01,   -3.5192001343e+02,    0.0000000000e+00,
    4.3991300464e-01,   -3.5969000244e+02,    0.0000000000e+00,
    4.4091600180e-01,   -3.5355001831e+02,    0.0000000000e+00,
    4.4191899896e-01,   -3.3610998535e+02,    0.0000000000e+00,
    4.4292199612e-01,   -3.1194998169e+02,    0.0000000000e+00,
    4.4392499328e-01,   -2.8694998169e+02,    0.0000000000e+00,
    4.4492799044e-01,   -2.6760000610e+02,    0.0000000000e+00,
    4.4593098760e-01,   -2.5840002441e+02,    0.0000000000e+00,
    4.4693401456e-01,   -2.6057000732e+02,    0.0000000000e+00,
    4.4793701172e-01,   -2.7239999390e+02,    0.0000000000e+00,
    4.4894000888e-01,   -2.9066998291e+02,    0.0000000000e+00,
    4.4994300604e-01,   -3.0996002197e+02,    0.0000000000e+00,
    4.5094498992e-01,   -3.2370999146e+02,    0.0000000000e+00,
    4.5194798708e-01,   -3.2651000977e+02,    0.0000000000e+00,
    4.5295101404e-01,   -3.1825000000e+02,    0.0000000000e+00,
    4.5395401120e-01,   -3.0500000000e+02,    0.0000000000e+00,
    4.5495700836e-01,   -2.9173001099e+02,    0.0000000000e+00,
    4.5596000552e-01,   -2.8008001709e+02,    0.0000000000e+00,
    4.5696300268e-01,   -2.7276998901e+02,    0.0000000000e+00,
    4.5796599984e-01,   -2.7576000977e+02,    0.0000000000e+00,
    4.5896899700e-01,   -2.9035000610e+02,    0.0000000000e+00,
    4.5997199416e-01,   -3.0761999512e+02,    0.0000000000e+00,
    4.6097499132e-01,   -3.1495999146e+02,    0.0000000000e+00,
    4.6197700500e-01,   -3.1082000732e+02,    0.0000000000e+00,
    4.6298000216e-01,   -3.0708001709e+02,    0.0000000000e+00,
    4.6398299932e-01,   -3.0504000854e+02,    0.0000000000e+00,
    4.6498599648e-01,   -2.9572000122e+02,    0.0000000000e+00,
    4.6598899364e-01,   -2.7869998169e+02,    0.0000000000e+00,
    4.6699199080e-01,   -2.7244000244e+02,    0.0000000000e+00,
    4.6799498796e-01,   -2.8777001953e+02,    0.0000000000e+00,
    4.6899798512e-01,   -3.0850000000e+02,    0.0000000000e+00,
    4.6990999579e-01,   -3.1286999512e+02,    0.0000000000e+00,
    4.7091200948e-01,   -3.0132000732e+02,    0.0000000000e+00,
    4.7191500664e-01,   -2.9900997925e+02,    0.0000000000e+00,
    4.7291800380e-01,   -3.0802999878e+02,    0.0000000000e+00,
    4.7392100096e-01,   -3.0580001831e+02,    0.0000000000e+00,
    4.7492399812e-01,   -2.8426000977e+02,    0.0000000000e+00,
    4.7592699528e-01,   -2.7023001099e+02,    0.0000000000e+00,
    4.7692999244e-01,   -2.8600000000e+02,    0.0000000000e+00,
    4.7793298960e-01,   -3.1014999390e+02,    0.0000000000e+00,
    4.7893598676e-01,   -3.1442001343e+02,    0.0000000000e+00,
    4.7993901372e-01,   -2.9945999146e+02,    0.0000000000e+00,
    4.8094201088e-01,   -2.9454998779e+02,    0.0000000000e+00,
    4.8194500804e-01,   -3.0220001221e+02,    0.0000000000e+00,
    4.8294699192e-01,   -3.0183001709e+02,    0.0000000000e+00,
    4.8394998908e-01,   -2.8907000732e+02,    0.0000000000e+00,
    4.8495298624e-01,   -2.8066000366e+02,    0.0000000000e+00,
    4.8595601320e-01,   -2.8891998291e+02,    0.0000000000e+00,
    4.8695901036e-01,   -3.0269000244e+02,    0.0000000000e+00,
    4.8796200752e-01,   -3.0994000244e+02,    0.0000000000e+00,
    4.8896500468e-01,   -3.0829998779e+02,    0.0000000000e+00,
    4.8996800184e-01,   -3.0060000610e+02,    0.0000000000e+00,
    4.9097099900e-01,   -2.9042001343e+02,    0.0000000000e+00,
    4.9197399616e-01,   -2.8692001343e+02,    0.0000000000e+00,
    4.9297699332e-01,   -2.9277001953e+02,    0.0000000000e+00,
    4.9397900701e-01,   -2.9907998657e+02,    0.0000000000e+00,
    4.9498200417e-01,   -2.9723999023e+02,    0.0000000000e+00,
    4.9598500133e-01,   -2.9401000977e+02,    0.0000000000e+00,
    4.9698799849e-01,   -3.0139001465e+02,    0.0000000000e+00,
    4.9799099565e-01,   -3.0950000000e+02,    0.0000000000e+00,
    4.9899399281e-01,   -3.0432998657e+02,    0.0000000000e+00,
    4.9999698997e-01,   -2.8886999512e+02,    0.0000000000e+00,
    5.0099998713e-01,   -2.8210998535e+02,    0.0000000000e+00,
    5.0191199780e-01,   -2.8944000244e+02,    0.0000000000e+00,
    5.0291401148e-01,   -3.0050000000e+02,    0.0000000000e+00,
    5.0391697884e-01,   -3.0569000244e+02,    0.0000000000e+00,
    5.0492000580e-01,   -3.0409997559e+02,    0.0000000000e+00,
    5.0592297316e-01,   -2.9846002197e+02,    0.0000000000e+00,
    5.0692600012e-01,   -2.9398001099e+02,    0.0000000000e+00,
    5.0792902708e-01,   -2.9402999878e+02,    0.0000000000e+00,
    5.0893199444e-01,   -2.9650000000e+02,    0.0000000000e+00,
    5.0993502140e-01,   -2.9630999756e+02,    0.0000000000e+00,
    5.1093798876e-01,   -2.9191998291e+02,    0.0000000000e+00,
    5.1194101572e-01,   -2.9319998169e+02,    0.0000000000e+00,
    5.1294398308e-01,   -3.0305999756e+02,    0.0000000000e+00,
    5.1394701004e-01,   -3.0890997314e+02,    0.0000000000e+00,
    5.1494902372e-01,   -3.0225997925e+02,    0.0000000000e+00,
    5.1595199108e-01,   -2.8980999756e+02,    0.0000000000e+00,
    5.1695501804e-01,   -2.8600000000e+02,    0.0000000000e+00,
    5.1795798540e-01,   -2.9226998901e+02,    0.0000000000e+00,
    5.1896101236e-01,   -3.0041998291e+02,    0.0000000000e+00,
    5.1996397972e-01,   -3.0472000122e+02,    0.0000000000e+00,
    5.2096700668e-01,   -3.0200000000e+02,    0.0000000000e+00,
    5.2196997404e-01,   -2.9558001709e+02,    0.0000000000e+00,
    5.2297300100e-01,   -2.9355999756e+02,    0.0000000000e+00,
    5.2397501469e-01,   -2.9658001709e+02,    0.0000000000e+00,
    5.2497798204e-01,   -2.9858001709e+02,    0.0000000000e+00,
    5.2598100901e-01,   -2.9530999756e+02,    0.0000000000e+00,
    5.2698397636e-01,   -2.9130999756e+02,    0.0000000000e+00,
    5.2798599005e-01,   -2.9539999390e+02,    0.0000000000e+00,
    5.2898901701e-01,   -3.0355999756e+02,    0.0000000000e+00,
    5.2999097109e-01,   -3.0567001343e+02,    0.0000000000e+00,
    5.3099298477e-01,   -2.9908999634e+02,    0.0000000000e+00,
    5.3199398518e-01,   -2.9047998047e+02,    0.0000000000e+00,
    5.3299498558e-01,   -2.8819000244e+02,    0.0000000000e+00,
    5.3399598598e-01,   -2.9366000366e+02,    0.0000000000e+00,
    5.3499597311e-01,   -3.0200000000e+02,    0.0000000000e+00,
    5.3599399328e-01,   -3.0517999268e+02,    0.0000000000e+00,
    5.3698998690e-01,   -2.9972998047e+02,    0.0000000000e+00,
    5.3798300028e-01,   -2.9292999268e+02,    0.0000000000e+00,
    5.3897297382e-01,   -2.9241000366e+02,    0.0000000000e+00,
    5.3996002674e-01,   -2.9555999756e+02,    0.0000000000e+00,
    5.4094302654e-01,   -2.9616998291e+02,    0.0000000000e+00,
    5.4192399979e-01,   -2.9292999268e+02,    0.0000000000e+00,
    5.4299002886e-01,   -2.8932000732e+02,    0.0000000000e+00,
    5.4396498203e-01,   -2.8801998901e+02,    0.0000000000e+00,
    5.4493701458e-01,   -2.8672000122e+02,    0.0000000000e+00,
    5.4599601030e-01,   -2.8189001465e+02,    0.0000000000e+00,
    5.4696398973e-01,   -2.7079998779e+02,    0.0000000000e+00,
    5.4792898893e-01,   -2.5350999451e+02,    0.0000000000e+00,
    5.4898101091e-01,   -2.3510000610e+02,    0.0000000000e+00,
    5.4994297028e-01,   -2.2272000122e+02,    0.0000000000e+00,
    5.5098998547e-01,   -2.0782000732e+02,    0.0000000000e+00,
    5.5194801092e-01,   -1.8472000122e+02,    0.0000000000e+00,
    5.5299001932e-01,   -1.4859999084e+02,    0.0000000000e+00,
    5.5394202471e-01,   -1.1282000732e+02,    0.0000000000e+00,
    5.5497801304e-01,   -7.8356002808e+01,    0.0000000000e+00,
    5.5592501163e-01,   -5.1861999512e+01,    0.0000000000e+00,
    5.5695497990e-01,   -2.6113998413e+01,    0.0000000000e+00,
    5.5798202753e-01,   -2.1459999084e+00,    0.0000000000e+00,
    5.5892199278e-01,    1.6713998795e+01,    0.0000000000e+00,
    5.5994498730e-01,    2.9449998856e+01,    0.0000000000e+00,
    5.6096601486e-01,    3.1496000290e+01,    0.0000000000e+00,
    5.6198400259e-01,    2.6052000046e+01,    0.0000000000e+00,
    5.6291598082e-01,    1.8635000229e+01,    0.0000000000e+00,
    5.6392997503e-01,    9.9421997070e+00,    0.0000000000e+00,
    5.6494098902e-01,    2.0513999462e-01,   -2.8025969286e-45,
    5.6594997644e-01,   -1.0272999763e+01,   -4.0077136080e-43,
    5.6695497036e-01,   -1.8043998718e+01,   -6.5404204524e-41,
    5.6795799732e-01,   -1.8951999664e+01,   -8.5546132338e-39,
    5.6895798445e-01,   -1.2109999657e+01,   -9.0837090060e-37,
    5.6995600462e-01,   -5.8893001080e-01,   -7.8774066443e-35,
    5.7095199823e-01,    9.1612997055e+00,   -5.6033049619e-33,
    5.7194501162e-01,    1.1469000816e+01,   -3.2834028108e-31,
    5.7293701172e-01,    7.2926998138e+00,   -1.5927011820e-29,
    5.7392698526e-01,    2.7834000587e+00,   -6.4193045791e-28,
    5.7499599457e-01,    1.5715999603e+00,   -2.8616018700e-26,
    5.7598000765e-01,    1.5740000010e+00,   -7.8883048477e-25,
    5.7696098089e-01,   -8.7111997604e-01,   -1.8212012045e-23,
    5.7793998718e-01,   -5.5715999603e+00,   -3.5366022776e-22,
    5.7899802923e-01,   -8.5780000687e+00,   -7.2722043995e-21,
    5.7997202873e-01,   -5.9475998878e+00,   -9.9940058544e-20,
    5.8094400167e-01,    4.0910002589e-01,   -1.1716005250e-18,
    5.8199501038e-01,    6.5524997711e+00,   -1.4166005657e-17,
    5.8296298981e-01,    7.3772997856e+00,   -1.2114004484e-16,
    5.8392900229e-01,    3.8129000664e+00,   -8.9898031324e-16,
    5.8497202396e-01,   -3.1092998385e-01,   -6.7701022604e-15,
    5.8593302965e-01,   -1.2809000015e+00,   -3.8251011787e-14,
    5.8697199821e-01,   -7.0547002554e-01,   -2.1881007748e-13,
    5.8792698383e-01,   -1.7294000387e+00,   -9.7960029845e-13,
    5.8896100521e-01,   -4.8805999756e+00,   -4.4631013295e-12,
    5.8999097347e-01,   -5.8730001450e+00,   -1.8426003778e-11,
    5.9094101191e-01,   -1.4305000305e+00,   -6.3201013867e-11,
    5.9196698666e-01,    6.9229998589e+00,   -2.2357003748e-10,
    5.9299099445e-01,    1.0170999527e+01,   -7.4141015549e-10,
    5.9393399954e-01,    4.4786000252e+00,   -2.1327004607e-09,
    5.9495401382e-01,   -4.8571000099e+00,   -6.3842011677e-09,
    5.9597098827e-01,   -8.0958003998e+00,   -1.8273002667e-08,
    5.9698498249e-01,   -3.5088000298e+00,   -5.0227008330e-08,
    5.9799700975e-01,    1.7391999960e+00,   -1.3308002167e-07,
    5.9892898798e-01,    2.5183999538e+00,   -3.1750005292e-07,
    5.9993600845e-01,    8.5295003653e-01,   -7.9018013821e-07,
    6.0094100237e-01,    4.8779997230e-01,   -1.9088001864e-06,
    6.0194402933e-01,    1.5456999540e+00,   -4.4823004828e-06,
    6.0294502974e-01,    1.8495999575e+00,   -1.0241999917e-05,
    6.0394400358e-01,    8.1245005131e-01,   -2.2786001864e-05,
    6.0494101048e-01,   -1.1832000017e+00,   -4.9395002861e-05,
    6.0593402386e-01,   -3.2393999100e+00,   -1.0441000632e-04,
    6.0692602396e-01,   -3.5776000023e+00,   -2.1538001602e-04,
    6.0799098015e-01,   -5.3198999166e-01,   -4.5755002066e-04,
    6.0897797346e-01,    3.6733000278e+00,   -8.9974008733e-04,
    6.0996299982e-01,    5.0225000381e+00,   -1.7307001399e-03,
    6.1094599962e-01,    1.8660000563e+00,   -3.2588001341e-03,
    6.1192697287e-01,   -2.6301000118e+00,   -6.0092005879e-03,
    6.1298102140e-01,   -3.6752998829e+00,   -1.1352000758e-02,
    6.1395800114e-01,   -5.2930003405e-01,   -2.0071001723e-02,
    6.1493200064e-01,    2.1702001095e+00,   -3.4798003733e-02,
    6.1597901583e-01,    1.4768999815e+00,   -6.1610002071e-02,
    6.1694800854e-01,   -4.8252001405e-01,   -1.0271000117e-01,
    6.1799001694e-01,   -4.7902002931e-01,   -1.7451000214e-01,
    6.1895602942e-01,    2.3217999935e+00,   -2.8023001552e-01,
    6.1999398470e-01,    5.8239002228e+00,   -4.5756003261e-01,
    6.2095600367e-01,    6.8832998276e+00,   -7.0832002163e-01,
    6.2199002504e-01,    5.1353001595e+00,   -1.1117999554e+00,
    6.2294799089e-01,    3.8817000389e+00,   -1.6589000225e+00,
    6.2397700548e-01,    8.0293998718e+00,   -2.5013000965e+00,
    6.2493002415e-01,    1.7138999939e+01,   -3.5931000710e+00,
    6.2595498562e-01,    2.7993000031e+01,   -5.1957998276e+00,
    6.2697702646e-01,    3.6085998535e+01,   -7.3456001282e+00,
    6.2799698114e-01,    4.2304000854e+01,   -1.0145000458e+01,
    6.2894302607e-01,    5.0756000519e+01,   -1.3397999763e+01,
    6.2996000051e-01,    6.6392997742e+01,   -1.7644001007e+01,
    6.3097399473e-01,    8.7840003967e+01,   -2.2637998581e+01,
    6.3198602200e-01,    1.1196000671e+02,   -2.8274000168e+01,
    6.3299602270e-01,    1.3552000427e+02,   -3.4348999023e+01,
    6.3393199444e-01,    1.5611999512e+02,   -4.0121002197e+01,
    6.3493800163e-01,    1.7982000732e+02,   -4.6125999451e+01,
    6.3594102859e-01,    2.0776998901e+02,   -5.1515003204e+01,
    6.3694298267e-01,    2.3759999084e+02,   -5.5897998810e+01,
    6.3794302940e-01,    2.6347000122e+02,   -5.8980998993e+01,
    6.3894200325e-01,    2.8080999756e+02,   -6.0624000549e+01,
    6.3993799686e-01,    2.9097000122e+02,   -6.0893001556e+01,
    6.4093202353e-01,    2.9822000122e+02,   -6.0027999878e+01,
    6.4199501276e-01,    3.0405999756e+02,   -5.8418998718e+01,
    6.4298498631e-01,    3.0336001587e+02,   -5.6879001617e+01,
    6.4397299290e-01,    2.9154998779e+02,   -5.5846000671e+01,
    6.4495998621e-01,    2.6885000610e+02,   -5.5708999634e+01,
    6.4594501257e-01,    2.4216999817e+02,   -5.6604000092e+01,
    6.4699900150e-01,    2.1923001099e+02,   -5.8609001160e+01,
    6.4798098803e-01,    2.0653999329e+02,   -6.1042999268e+01,
    6.4896202087e-01,    1.9905999756e+02,   -6.3491001129e+01,
    6.4994198084e-01,    1.9338999939e+02,   -6.5440002441e+01,
    6.5099102259e-01,    1.9170999146e+02,   -6.6591003418e+01,
    6.5196901560e-01,    1.9908000183e+02,   -6.6701995850e+01,
    6.5294700861e-01,    2.1575999451e+02,   -6.6096000671e+01,
    6.5399497747e-01,    2.3752000427e+02,   -6.5213996887e+01,
    6.5497297049e-01,    2.5316998291e+02,   -6.4738998413e+01,
    6.5595102310e-01,    2.6082000732e+02,   -6.4991004944e+01,
    6.5693002939e-01,    2.6210998535e+02,   -6.6149993896e+01,
    6.5797901154e-01,    2.5889999390e+02,   -6.8244003296e+01,
    6.5895897150e-01,    2.5116000366e+02,   -7.0557998657e+01,
    6.5993899107e-01,    2.3692999268e+02,   -7.2665000916e+01,
    6.6098999977e-01,    2.1647000122e+02,   -7.4165000916e+01,
    6.6197097301e-01,    2.0000000000e+02,   -7.4663002014e+01,
    6.6295301914e-01,    1.9333000183e+02,   -7.4429000854e+01,
    6.6393500566e-01,    1.9743000793e+02,   -7.3848999023e+01,
    6.6498798132e-01,    2.0766999817e+02,   -7.3445999146e+01,
    6.6597002745e-01,    2.1668000793e+02,   -7.3738998413e+01,
    6.6695302725e-01,    2.2386999512e+02,   -7.4852996826e+01,
    6.6793602705e-01,    2.3088000488e+02,   -7.6585998535e+01,
    6.6899001598e-01,    2.3843998718e+02,   -7.8652999878e+01,
    6.6997301579e-01,    2.4202999878e+02,   -8.0347000122e+01,
    6.7095601559e-01,    2.3777000427e+02,   -8.1511001587e+01,
    6.7193901539e-01,    2.2564001465e+02,   -8.1994003296e+01,
    6.7299300432e-01,    2.1008000183e+02,   -8.1895996094e+01,
    6.7397701740e-01,    1.9986999512e+02,   -8.1759994507e+01,
    6.7496001720e-01,    1.9630000305e+02,   -8.2145004272e+01,
    6.7594498396e-01,    1.9757000732e+02,   -8.3182998657e+01,
    6.7699998617e-01,    2.0127999878e+02,   -8.4640998840e+01,
    6.7798399925e-01,    2.0639999390e+02,   -8.6000991821e+01,
    6.7896997929e-01,    2.1333000183e+02,   -8.7311004639e+01,
    6.7995601892e-01,    2.2107998657e+02,   -8.8444992065e+01,
    6.8094199896e-01,    2.2669000244e+02,   -8.9037002563e+01,
    6.8199801445e-01,    2.2643000793e+02,   -8.9025001526e+01,
    6.8298399448e-01,    2.1897999573e+02,   -8.9110000610e+01,
    6.8397098780e-01,    2.0689001465e+02,   -9.0003997803e+01,
    6.8495702744e-01,    1.9527999878e+02,   -9.1557998657e+01,
    6.8594300747e-01,    1.8890000916e+02,   -9.3046997070e+01,
    6.8693000078e-01,    1.8888999939e+02,   -9.4141998291e+01,
    6.8798798323e-01,    1.9352000427e+02,   -9.5144996643e+01,
    6.8897598982e-01,    1.9931999207e+02,   -9.5975997925e+01,
    6.8996500969e-01,    2.0538999939e+02,   -9.6361999512e+01,
    6.9095301628e-01,    2.1108999634e+02,   -9.6322006226e+01,
    6.9194197655e-01,    2.1454998779e+02,   -9.6546005249e+01,
    6.9292998314e-01,    2.1294999695e+02,   -9.7643005371e+01,
    6.9398999214e-01,    2.0462998962e+02,   -9.9567001343e+01,
    6.9497901201e-01,    1.9361999512e+02,   -1.0132999420e+02,
    6.9596797228e-01,    1.8447999573e+02,   -1.0256999969e+02,
    6.9695800543e-01,    1.8071000671e+02,   -1.0325000000e+02,
    6.9794797897e-01,    1.8275999451e+02,   -1.0352999878e+02,
    6.9893801212e-01,    1.8842999268e+02,   -1.0372000122e+02,
    6.9999897480e-01,    1.9536000061e+02,   -1.0411000061e+02,
    7.0098900795e-01,    2.0038999939e+02,   -1.0480999756e+02,
    7.0197999477e-01,    2.0269999695e+02,   -1.0590000153e+02,
    7.0297098160e-01,    2.0130000305e+02,   -1.0744999695e+02,
    7.0396298170e-01,    1.9577999878e+02,   -1.0923000336e+02,
    7.0495402813e-01,    1.8721000671e+02,   -1.1063999939e+02,
    7.0594602823e-01,    1.7880000305e+02,   -1.1118999481e+02,
    7.0693802834e-01,    1.7419000244e+02,   -1.1116000366e+02,
    7.0792901516e-01,    1.7499000549e+02,   -1.1130000305e+02,
    7.0899200439e-01,    1.8036000061e+02,   -1.1211999512e+02,
    7.0998501778e-01,    1.8663999939e+02,   -1.1332000732e+02,
    7.1097797155e-01,    1.9132000732e+02,   -1.1462999725e+02,
    7.1197098494e-01,    1.9230999756e+02,   -1.1591999817e+02,
    7.1296501160e-01,    1.8928999329e+02,   -1.1707999420e+02,
    7.1395802498e-01,    1.8358000183e+02,   -1.1798000336e+02,
    7.1495097876e-01,    1.7711999512e+02,   -1.1861000061e+02,
    7.1594500542e-01,    1.7173001099e+02,   -1.1909999847e+02,
    7.1693801880e-01,    1.6875999451e+02,   -1.1961000061e+02,
    7.1793299913e-01,    1.6892999268e+02,   -1.2043000793e+02,
    7.1899801493e-01,    1.7233000183e+02,   -1.2181999969e+02,
    7.1999299526e-01,    1.7708000183e+02,   -1.2331999207e+02,
    7.2098797560e-01,    1.8097999573e+02,   -1.2443000031e+02,
    7.2198402882e-01,    1.8191999817e+02,   -1.2494000244e+02,
    7.2297900915e-01,    1.7920999146e+02,   -1.2527999878e+02,
    7.2397398949e-01,    1.7359001160e+02,   -1.2596000671e+02,
    7.2496998310e-01,    1.6692999268e+02,   -1.2704000854e+02,
    7.2596502304e-01,    1.6152000427e+02,   -1.2828999329e+02,
    7.2696101665e-01,    1.5936000061e+02,   -1.2948001099e+02,
    7.2795802355e-01,    1.6141000366e+02,   -1.3050000000e+02,
    7.2895497084e-01,    1.6652000427e+02,   -1.3130999756e+02,
    7.2995197773e-01,    1.7119000244e+02,   -1.3197999573e+02,
    7.3094797134e-01,    1.7241000366e+02,   -1.3261000061e+02,
    7.3194497824e-01,    1.7031999207e+02,   -1.3321000671e+02,
    7.3294198513e-01,    1.6663999939e+02,   -1.3395999146e+02,
    7.3394000530e-01,    1.6191999817e+02,   -1.3515000916e+02,
    7.3493701220e-01,    1.5583999634e+02,   -1.3672000122e+02,
    7.3593497276e-01,    1.5016000366e+02,   -1.3814999390e+02,
    7.3693299294e-01,    1.4857000732e+02,   -1.3891999817e+02,
    7.3793202639e-01,    1.5252000427e+02,   -1.3911000061e+02,
    7.3892998695e-01,    1.5775999451e+02,   -1.3930000305e+02,
    7.4000000954e-01,    1.5850000000e+02,   -1.4000999451e+02,
    7.4099802971e-01,    1.5364999390e+02,   -1.4116999817e+02,
    7.4199700356e-01,    1.4586000061e+02,   -1.4250000000e+02,
    7.4299699068e-01,    1.3666000366e+02,   -1.4369000244e+02,
    7.4399602413e-01,    1.2561999512e+02,   -1.4452999878e+02,
    7.4499601126e-01,    1.1386000061e+02,   -1.4501998901e+02,
    7.4599498510e-01,    1.0420999146e+02,   -1.4527000427e+02,
    7.4699497223e-01,    9.7252998352e+01,   -1.4527999878e+02,
    7.4799501896e-01,    8.8871002197e+01,   -1.4501998901e+02,
    7.4899500608e-01,    7.4722000122e+01,   -1.4471000671e+02,
    7.4999499321e-01,    5.5149002075e+01,   -1.4450999451e+02,
    7.5099599361e-01,    3.3087001801e+01,   -1.4395999146e+02,
    7.5199699402e-01,    8.8468999863e+00,   -1.4220999146e+02,
    7.5299799442e-01,   -1.8859001160e+01,   -1.3883999634e+02,
    7.5399899483e-01,   -4.7052997589e+01,   -1.3397999573e+02,
    7.5492900610e-01,   -6.7819000244e+01,   -1.2834001160e+02,
    7.5593000650e-01,   -8.1555999756e+01,   -1.2115999603e+02,
    7.5693202019e-01,   -9.0572998047e+01,   -1.1280000305e+02,
    7.5793302059e-01,   -1.0062999725e+02,   -1.0319999695e+02,
    7.5893598795e-01,   -1.1138999176e+02,   -9.2383003235e+01,
    7.5993800163e-01,   -1.1768000031e+02,   -8.0677001953e+01,
    7.6094001532e-01,   -1.1619000244e+02,   -6.8719001770e+01,
    7.6194202900e-01,   -1.0858000183e+02,   -5.7248001099e+01,
    7.6294499636e-01,   -9.7025001526e+01,   -4.6985000610e+01,
    7.6394802332e-01,   -8.1492996216e+01,   -3.8527999878e+01,
    7.6495099068e-01,   -6.2459999084e+01,   -3.2191997528e+01,
    7.6595401764e-01,   -4.1758998871e+01,   -2.7973001480e+01,
    7.6695698500e-01,   -2.2595001221e+01,   -2.5734001160e+01,
    7.6796102524e-01,   -8.5364999771e+00,   -2.5106000900e+01,
    7.6896500587e-01,   -2.1229999065e+00,   -2.5395999908e+01,
    7.6996797323e-01,   -3.1663000584e+00,   -2.6005001068e+01,
    7.7097201347e-01,   -8.4684000015e+00,   -2.6597000122e+01,
    7.7197599411e-01,   -1.3866000175e+01,   -2.6982997894e+01,
    7.7297997475e-01,   -1.7268999100e+01,   -2.6758001328e+01,
    7.7398502827e-01,   -1.9878999710e+01,   -2.5401000977e+01,
    7.7499002218e-01,   -2.2981998444e+01,   -2.2918998718e+01,
    7.7599501610e-01,   -2.6266998291e+01,   -1.9953001022e+01,
    7.7700001001e-01,   -2.9055000305e+01,   -1.7350999832e+01,
    7.7793300152e-01,   -3.0951000214e+01,   -1.5758999825e+01,
    7.7893799543e-01,   -3.1243999481e+01,   -1.5083999634e+01,
    7.7994400263e-01,   -2.8215999603e+01,   -1.5229999542e+01,
    7.8094899654e-01,   -2.2242000580e+01,   -1.5858000755e+01,
    7.8195500374e-01,   -1.5513999939e+01,   -1.6802999496e+01,
    7.8296202421e-01,   -9.8168001175e+00,   -1.7875000000e+01,
    7.8396797180e-01,   -5.2639999390e+00,   -1.8677000046e+01,
    7.8497397900e-01,   -2.6245000362e+00,   -1.8932001114e+01,
    7.8597998619e-01,   -4.6199998856e+00,   -1.8715000153e+01,
    7.8698700666e-01,   -1.2631999969e+01,   -1.8307001114e+01,
    7.8799301386e-01,   -2.3162000656e+01,   -1.7837999344e+01,
    7.8892797232e-01,   -2.9695999146e+01,   -1.7235000610e+01,
    7.8993600607e-01,   -3.0114997864e+01,   -1.6402999878e+01,
    7.9094302654e-01,   -2.5172998428e+01,   -1.5703000069e+01,
    7.9194998741e-01,   -1.8854000092e+01,   -1.5563000679e+01,
    7.9295802116e-01,   -1.4313999176e+01,   -1.6023000717e+01,
    7.9396498203e-01,   -1.2468999863e+01,   -1.6681999207e+01,
    7.9497301579e-01,   -1.1954999924e+01,   -1.7177000046e+01,
    7.9598098993e-01,   -1.1589000702e+01,   -1.7436000824e+01,
    7.9698902369e-01,   -1.1987999916e+01,   -1.7336000443e+01,
    7.9799699783e-01,   -1.4475000381e+01,   -1.6694000244e+01,
    7.9893398285e-01,   -1.7798000336e+01,   -1.5697999954e+01,
    7.9994201660e-01,   -1.9392000198e+01,   -1.4920000076e+01,
    8.0095100403e-01,   -1.7415000916e+01,   -1.5012999535e+01,
    8.0195999146e-01,   -1.4759000778e+01,   -1.5598000526e+01,
    8.0296802521e-01,   -1.5470000267e+01,   -1.5930999756e+01,
    8.0397701263e-01,   -1.9134000778e+01,   -1.5840999603e+01,
    8.0498701334e-01,   -2.1559000015e+01,   -1.5798000336e+01,
